id,賃料,区名,区名地価変換,最寄駅徒歩分数,部屋数,L,D,K,S,LDK,DK,R,築総月数,面積数字,何階建数字,バストイレランク,キッチンランク,BSアンテナ,エレベーター,設備ランク,設備ランクエレベータ込み,設備ランクエレベータBS込み,RC（鉄筋コンクリート）,木造
22442,65000,足立区,41,10,1,0,0,1,0,0,0,0,287,21.44,3,1,0,0,0,2,2,2,0,0
22443,109000,渋谷区,392,5,1,0,0,1,0,0,0,0,77,32.07,2,5,2,0,0,2,2,2,0,1
22444,69000,杉並区,69,6,1,0,1,1,0,0,1,0,292,26.08,3,1,0,1,0,3,3,4,1,0
22445,67000,墨田区,60,1,1,0,0,1,0,0,0,0,173,25.32,2,2,0,0,0,2,2,2,0,1
22446,50000,練馬区,45,13,1,0,0,1,0,0,0,0,317,19.87,2,1,0,0,0,0,0,0,0,1
22447,50000,足立区,41,5,1,0,0,0,0,0,0,1,386,18,7,0,-1,0,1,5,6,6,1,0
22448,85000,板橋区,54,6,1,0,0,1,0,0,0,0,35,26.5,3,5,1,1,0,5,5,6,0,0
22449,110000,荒川区,66,3,1,1,1,1,0,1,0,0,509,41.71,3,4,2,0,0,6,6,6,0,0
22450,85000,荒川区,66,3,1,0,1,1,0,0,1,0,329,31.32,12,0,2,0,1,3,4,4,1,0
22451,200000,世田谷区,71,13,2,1,1,1,0,1,0,0,328,61.8,3,3,2,0,0,6,6,6,1,0
22452,98500,北区,68,2,1,0,0,1,0,0,0,0,91,25.7,14,5,1,1,1,5,6,7,1,0
22453,60000,新宿区,368,9,1,0,0,0,0,0,0,1,185,16.78,3,0,0,0,0,2,2,2,0,0
22454,158000,台東区,150,3,1,1,1,1,0,1,0,0,167,40.54,12,5,1,1,1,7,8,9,1,0
22455,109000,目黒区,116,7,1,0,1,1,0,0,1,0,454,34.5,6,3,2,0,1,6,7,7,1,0
22456,60000,足立区,41,4,1,0,0,1,0,0,0,0,365,25,3,1,0,0,0,3,3,3,0,0
22457,64000,足立区,41,23,2,0,0,1,0,0,0,0,445,34.02,4,4,0,0,0,4,4,4,0,0
22458,120000,豊島区,169,5,2,0,1,1,0,0,1,0,369,41.6,3,3,1,0,0,5,5,5,1,0
22459,63000,江東区,62,4,1,0,1,1,0,0,1,0,367,23,3,1,0,0,0,1,1,1,0,0
22460,130000,足立区,41,7,2,1,1,1,0,1,0,0,326,49,4,3,1,0,0,2,2,2,0,0
22461,50000,北区,68,9,1,0,0,0,0,0,0,1,376,16.17,4,0,0,0,0,3,3,3,1,0
22462,179000,新宿区,368,3,1,1,1,1,0,1,0,0,174,42.85,13,6,3,1,1,6,7,8,0,0
22463,59000,杉並区,69,6,1,0,0,1,0,0,0,0,348,19.8,2,1,0,0,0,1,1,1,0,0
22464,49000,新宿区,368,8,1,0,0,0,0,0,0,1,472,14.85,2,0,0,0,0,0,0,0,0,1
22466,90000,世田谷区,71,5,2,0,1,1,0,0,1,0,547,39.01,7,1,0,0,1,2,3,3,1,0
22467,125000,中野区,88,6,1,1,1,1,0,1,0,0,1,35.39,2,3,0,0,0,3,3,3,0,1
22468,94000,墨田区,60,7,1,0,0,1,0,0,0,0,60,25.76,7,4,1,1,1,6,7,8,1,0
22469,170000,新宿区,368,5,1,1,1,1,1,1,0,0,179,37.65,14,6,1,1,1,5,6,7,0,0
22470,95000,北区,68,5,1,0,0,1,0,0,0,0,13,19.42,5,3,0,0,0,5,5,5,1,0
22471,59000,江戸川区,43,10,1,0,0,1,0,0,0,0,11,13.26,3,3,0,0,0,3,3,3,0,1
22473,84000,江戸川区,43,3,1,0,0,0,0,0,0,1,62,25.21,10,5,1,1,1,6,7,8,1,0
22474,161000,墨田区,60,4,1,1,1,1,0,1,0,0,29,40.63,14,5,0,1,1,5,6,7,1,0
22475,170000,渋谷区,392,4,2,0,0,1,0,0,0,0,4,33.75,13,4,2,0,0,3,3,3,1,0
22476,150000,世田谷区,71,6,3,1,1,1,0,1,0,0,449,57.43,3,5,2,0,1,5,6,6,1,0
22477,65000,中央区,610,3,1,0,0,0,0,0,0,1,530,19,14,0,1,1,0,4,4,5,0,0
22480,145000,目黒区,116,5,1,0,0,1,0,0,0,0,7,25.67,3,6,1,0,1,4,5,5,1,0
22481,105000,渋谷区,392,7,1,0,0,1,0,0,0,0,235,20.3,8,2,1,1,1,4,5,6,1,0
22482,138000,新宿区,368,4,1,0,0,1,0,0,0,0,7,25.87,13,5,1,1,1,5,6,7,1,0
22483,75000,品川区,98,5,1,0,0,1,0,0,0,0,329,21,11,0,0,0,1,2,3,3,0,0
22484,115000,港区,423,2,1,0,0,0,0,0,0,1,216,21.3,12,1,0,1,1,6,7,8,0,0
22485,102500,中野区,88,8,1,0,0,1,0,0,0,0,1,25.64,9,5,1,1,1,4,5,6,1,0
22487,102000,新宿区,368,3,1,0,0,1,0,0,0,0,134,23.76,12,2,1,0,1,5,6,6,1,0
22488,118500,中央区,610,2,1,0,0,1,0,0,0,0,1,25.41,7,5,1,1,1,4,5,6,1,0
22489,66000,江戸川区,43,23,1,0,0,1,0,0,0,0,76,26.08,3,4,1,1,0,5,5,6,0,0
22490,176000,荒川区,66,2,1,1,1,1,1,1,0,0,2,50,15,5,3,0,1,5,6,6,1,0
22491,125000,品川区,98,1,1,0,0,1,0,0,0,0,112,29.41,8,5,1,1,1,4,5,6,1,0
22492,81000,豊島区,169,8,1,0,0,1,0,0,0,0,212,20.65,8,3,1,1,1,3,4,5,1,0
22493,109000,板橋区,54,9,1,1,1,1,0,1,0,0,19,41.62,3,4,1,1,0,2,2,3,0,1
22494,110000,品川区,98,8,1,0,0,1,0,0,0,0,34,24.73,15,5,1,1,1,6,7,8,0,0
22495,65000,杉並区,69,9,1,0,0,1,0,0,0,0,346,19,2,0,0,0,0,0,0,0,0,1
22496,93000,品川区,98,2,1,0,0,1,0,0,0,0,221,26.73,3,3,1,0,0,5,5,5,1,0
22497,81000,江戸川区,43,12,1,0,0,1,0,0,0,0,11,30.28,6,4,1,0,1,3,4,4,0,0
22499,130000,中央区,610,5,1,0,0,1,0,0,0,0,36,25.64,10,4,1,1,1,6,7,8,1,0
22500,52000,北区,68,8,1,0,0,1,0,0,0,0,37,10.91,2,0,0,0,0,1,1,1,0,1
22501,125000,豊島区,169,8,1,0,1,1,0,0,1,0,162,30.09,11,6,1,1,1,5,6,7,1,0
22502,67000,世田谷区,71,8,1,0,0,1,0,0,0,0,401,20.46,2,1,0,0,0,2,2,2,0,0
22503,75000,大田区,56,4,1,0,1,1,0,0,1,0,532,32.8,5,3,0,0,0,1,1,1,1,0
22504,168000,江戸川区,43,11,3,1,1,1,0,1,0,0,174,72.09,13,5,3,0,1,4,5,5,0,0
22505,88000,足立区,41,7,1,0,1,1,0,0,1,0,648,35,3,2,0,0,0,3,3,3,0,0
22506,124000,中央区,610,2,1,0,0,1,0,0,0,0,1,26.19,8,4,1,1,1,5,6,7,1,0
22507,178000,渋谷区,392,9,1,0,0,0,0,0,0,1,11,28.23,11,6,1,1,1,7,8,9,1,0
22509,90000,練馬区,45,23,1,0,0,1,0,0,0,0,1,27.53,3,5,1,0,0,4,4,4,0,0
22510,102000,練馬区,45,9,1,0,0,1,0,0,0,0,2,25.81,4,5,1,1,1,6,7,8,1,0
22511,65000,葛飾区,37,5,2,0,1,1,0,0,1,0,414,36.5,2,2,0,0,0,1,1,1,0,0
22512,63000,世田谷区,71,10,1,0,0,0,0,0,0,1,394,19.75,3,0,0,0,0,2,2,2,1,0
22513,102000,新宿区,368,2,1,0,0,0,0,0,0,1,6,25.16,3,6,1,0,0,3,3,3,1,0
22514,170000,千代田区,504,3,1,0,1,1,0,0,1,0,2,29.02,12,6,1,1,1,6,7,8,1,0
22515,57000,品川区,98,2,1,0,0,0,0,0,0,1,419,14,6,0,0,0,1,3,4,4,1,0
22516,52000,足立区,41,23,1,0,0,1,0,0,0,0,389,18.4,3,1,0,0,0,2,2,2,0,0
22517,79500,足立区,41,7,1,0,0,0,0,0,0,1,126,30.88,3,3,2,1,0,4,4,5,0,0
22518,155000,中野区,88,3,1,1,1,1,0,1,0,0,141,43.12,4,3,2,0,1,3,4,4,1,0
22519,99000,墨田区,60,7,1,0,0,0,0,0,0,1,17,25.12,9,4,1,0,1,4,5,5,1,0
22520,150000,世田谷区,71,7,1,1,1,1,0,1,0,0,202,41.04,4,3,2,1,1,6,7,8,1,0
22521,93000,北区,68,3,1,0,0,1,0,0,0,0,0,28.28,14,6,1,0,1,4,5,5,1,0
22523,60000,文京区,128,3,1,0,0,1,0,0,0,0,607,18,5,1,0,0,0,2,2,2,1,0
22524,168000,新宿区,368,5,1,1,1,1,0,1,0,0,143,42.57,15,4,1,1,1,5,6,7,1,0
22525,118000,新宿区,368,5,1,0,0,1,0,0,0,0,7,25.73,13,5,1,1,0,3,3,4,1,0
22526,52000,杉並区,69,3,1,0,0,0,0,0,0,1,457,12.71,4,0,0,0,0,1,1,1,1,0
22527,82000,板橋区,54,10,1,0,0,1,0,0,0,0,90,25.13,3,4,1,1,1,3,4,5,1,0
22528,87000,世田谷区,71,8,1,0,1,1,0,0,1,0,130,27.91,2,3,0,1,0,4,4,5,0,0
22529,108000,中央区,610,3,1,0,0,1,0,0,0,0,185,24.17,12,4,1,0,1,7,8,8,0,0
22530,63000,板橋区,54,7,1,0,0,0,0,0,0,1,210,17.19,2,1,0,0,0,3,3,3,0,1
22531,51000,板橋区,54,9,1,0,0,0,0,0,0,1,28,8.99,2,1,0,0,0,1,1,1,0,1
22532,86000,足立区,41,2,1,0,0,1,0,0,0,0,5,25.99,5,5,1,0,1,6,7,7,1,0
22533,115000,大田区,56,2,2,0,1,1,0,0,1,0,372,37,8,3,0,0,1,3,4,4,0,0
22534,70000,文京区,128,10,1,0,0,0,0,0,0,1,544,23,4,0,0,0,0,2,2,2,1,0
22535,64000,杉並区,69,2,1,0,0,0,0,0,0,1,386,16.2,12,0,-1,0,1,3,4,4,0,0
22536,64000,葛飾区,37,3,1,1,1,1,0,1,0,0,389,30.39,4,1,0,0,0,1,1,1,0,0
22537,87000,品川区,98,7,1,0,0,1,0,0,0,0,142,19.68,5,3,1,1,1,6,7,8,1,0
22538,180000,品川区,98,7,2,1,1,1,0,1,0,0,279,55.56,9,3,3,0,1,4,5,5,1,0
22539,102000,豊島区,169,6,1,0,0,1,0,0,0,0,41,20.65,12,3,1,1,1,5,6,7,1,0
22541,151000,杉並区,69,5,2,1,1,1,0,1,0,0,387,58.4,9,3,2,1,1,4,5,6,1,0
22542,48000,杉並区,69,11,1,0,0,1,0,0,0,0,462,17.8,2,1,0,0,0,0,0,0,0,1
22544,108500,板橋区,54,11,1,1,1,1,0,1,0,0,41,41.7,3,4,1,1,0,3,3,4,0,0
22545,113000,中野区,88,5,1,0,0,1,0,0,0,0,5,25.65,5,6,1,0,1,4,5,5,1,0
22546,68000,板橋区,54,11,1,0,0,0,0,0,0,1,29,13.35,4,3,-1,1,0,1,1,2,1,0
22547,61000,豊島区,169,7,1,0,0,1,0,0,0,0,439,15.1,2,0,0,0,0,1,1,1,0,1
22548,119000,墨田区,60,3,1,0,0,1,0,0,0,0,3,25.2,8,4,0,0,1,5,6,6,1,0
22549,69500,世田谷区,71,7,1,0,0,1,0,0,0,0,221,23.3,2,4,0,1,0,3,3,4,0,0
22550,146000,品川区,98,7,1,0,1,1,0,0,1,0,154,34.54,10,6,2,1,1,5,6,7,1,0
22551,149000,台東区,150,10,1,1,1,1,0,1,0,0,3,41.24,11,4,3,0,1,6,7,7,1,0
22552,103000,大田区,56,6,1,0,0,1,0,0,0,0,125,23.49,8,5,1,0,0,6,6,6,1,0
22553,76000,足立区,41,14,1,0,0,0,0,0,0,1,10,30.31,2,3,0,0,0,1,1,1,0,1
22555,56000,葛飾区,37,10,1,0,1,1,0,0,1,0,484,28,2,4,0,0,0,2,2,2,0,1
22556,144000,目黒区,116,8,2,0,1,1,0,0,1,0,322,44,3,2,0,0,0,3,3,3,1,0
22557,92000,渋谷区,392,4,1,0,0,1,0,0,0,0,165,22.04,5,1,0,0,0,1,1,1,1,0
22558,72000,大田区,56,3,1,0,0,0,0,0,0,1,329,16.53,10,0,0,0,1,5,6,6,0,0
22559,82000,足立区,41,8,1,1,1,1,0,1,0,0,40,36.43,3,5,2,0,0,5,5,5,0,1
22560,124000,世田谷区,71,4,2,0,1,1,0,0,1,0,361,41.52,3,3,0,0,0,3,3,3,1,0
22561,96161,杉並区,69,8,2,0,1,1,0,0,1,0,360,30.08,4,0,0,0,1,3,4,4,1,0
22562,73000,練馬区,45,3,1,0,0,1,0,0,0,0,265,24.84,3,1,-1,1,0,3,3,4,0,0
22563,118000,世田谷区,71,4,2,0,1,1,0,0,1,0,475,42.61,3,1,0,0,0,1,1,1,1,0
22564,81000,大田区,56,9,1,0,0,1,0,0,0,0,106,22.51,5,3,1,1,1,6,7,8,1,0
22565,96500,品川区,98,10,1,0,0,1,0,0,0,0,87,21,4,5,1,1,1,5,6,7,1,0
22566,68000,中野区,88,7,1,0,0,1,0,0,0,0,348,18.63,2,1,1,0,0,1,1,1,0,0
22567,124000,練馬区,45,10,1,1,1,1,0,1,0,0,0,41.55,2,6,2,1,0,4,4,5,0,0
22568,119000,目黒区,116,8,1,0,0,1,0,0,0,0,11,25.8,5,6,1,1,1,3,4,5,1,0
22569,97500,墨田区,60,10,1,0,0,1,0,0,0,0,68,25.47,7,6,1,1,1,5,6,7,1,0
22570,135000,千代田区,504,6,1,0,0,1,0,0,0,0,39,25.68,11,5,1,1,1,6,7,8,1,0
22571,188000,中央区,610,4,1,1,1,1,0,1,0,0,3,40.65,12,6,3,1,1,6,7,8,1,0
22572,80000,葛飾区,37,10,1,0,0,1,0,0,0,0,361,20.6,4,1,0,0,1,2,3,3,0,0
22574,63500,足立区,41,5,1,0,0,1,0,0,0,0,285,22.7,2,1,-1,0,0,3,3,3,0,0
22575,94000,豊島区,169,1,1,0,0,1,0,0,0,0,173,26.18,14,2,-1,0,1,2,3,3,0,0
22576,62500,豊島区,169,8,1,0,0,0,0,0,0,1,0,10.78,2,1,0,0,0,2,2,2,0,1
22577,125000,葛飾区,37,13,2,1,1,1,0,1,0,0,23,58.34,3,4,3,1,0,5,5,6,0,0
22578,200000,渋谷区,392,4,1,0,1,1,0,0,1,0,137,45.27,18,6,1,0,1,7,8,8,1,0
22579,114000,江東区,62,6,1,0,0,1,0,0,0,0,41,25.45,10,5,1,0,1,3,4,4,1,0
22581,107000,江東区,62,4,1,0,0,0,0,0,0,1,43,30.25,10,3,1,0,1,3,4,4,1,0
22582,127000,荒川区,66,7,1,0,0,1,0,0,0,0,0,30.38,9,4,1,0,1,4,5,5,1,0
22583,119000,足立区,41,4,2,0,1,1,0,0,1,0,70,40.7,9,4,2,1,1,6,7,8,1,0
22584,83000,目黒区,116,14,1,0,0,1,0,0,0,0,326,28.8,3,2,1,1,0,2,2,3,0,0
22585,111000,中央区,610,2,1,0,0,1,0,0,0,0,196,25.49,10,3,1,1,1,6,7,8,1,0
22586,80000,文京区,128,6,1,0,0,1,0,0,0,0,269,22.11,3,2,0,1,0,2,2,3,1,0
22587,90000,板橋区,54,11,1,0,1,1,0,0,1,0,148,34.96,7,5,0,0,1,6,7,7,1,0
22588,169000,千代田区,504,2,1,0,0,1,0,0,0,0,189,39.06,7,6,2,1,1,7,8,9,1,0
22589,90000,新宿区,368,4,1,0,0,1,0,0,0,0,212,19.68,11,3,1,1,1,5,6,7,1,0
22590,134000,台東区,150,1,1,0,1,1,0,0,1,0,168,30.72,13,3,1,1,1,6,7,8,0,0
22591,75000,江東区,62,8,1,0,0,1,0,0,0,0,202,23.19,2,2,0,1,0,5,5,6,0,0
22592,56000,中野区,88,7,1,0,0,0,0,0,0,1,98,9.33,2,1,0,1,0,4,4,5,0,1
22593,150000,江東区,62,8,1,0,1,1,0,0,1,0,149,38.75,15,6,1,1,0,6,6,7,1,0
22594,94600,世田谷区,71,1,1,0,0,0,0,0,0,1,258,21.29,3,0,1,1,0,5,5,6,1,0
22595,64000,江戸川区,43,8,1,0,0,1,0,0,0,0,221,23.2,4,1,-1,0,0,3,3,3,0,0
22596,51000,世田谷区,71,1,1,0,0,0,0,0,0,1,454,15.91,5,0,0,0,0,0,0,0,1,0
22597,97000,品川区,98,6,1,0,0,1,0,0,0,0,90,21.7,9,4,1,0,1,6,7,7,1,0
22598,135000,江東区,62,7,1,1,1,1,0,1,0,0,115,51.25,3,2,1,0,0,3,3,3,0,0
22600,94000,中央区,610,6,1,0,0,1,0,0,0,0,192,19.13,9,1,1,0,1,6,7,7,0,0
22601,104000,目黒区,116,13,1,0,0,1,0,0,0,0,94,22.89,6,6,1,1,1,4,5,6,1,0
22602,66000,世田谷区,71,8,1,0,0,1,0,0,0,0,351,18.69,3,0,0,0,0,5,5,5,0,0
22603,93000,墨田区,60,12,1,0,0,1,0,0,0,0,24,25.87,11,6,1,1,0,6,6,7,0,0
22604,121000,豊島区,169,9,1,0,0,1,0,0,0,0,125,29.03,4,5,1,1,0,3,3,4,1,0
22605,115000,足立区,41,13,2,1,1,1,0,1,0,0,304,60,7,2,1,0,1,5,6,6,1,0
22606,92000,杉並区,69,10,1,0,0,1,0,0,0,0,178,24.7,2,3,0,0,0,3,3,3,0,1
22607,140000,荒川区,66,4,1,1,1,1,0,1,0,0,150,41.76,15,5,1,1,1,4,5,6,1,0
22608,145000,大田区,56,8,2,1,1,1,0,1,0,0,193,46.86,4,4,1,0,0,2,2,2,1,0
22609,57000,葛飾区,37,18,1,0,0,0,0,0,0,1,208,16.65,4,1,-1,0,1,1,2,2,0,0
22610,88000,墨田区,60,5,1,1,1,1,0,1,0,0,505,33,7,2,0,0,1,2,3,3,1,0
22611,44000,足立区,41,8,1,0,0,1,0,0,0,0,359,14.19,2,0,-1,0,0,3,3,3,0,1
22612,200000,港区,423,6,1,1,1,1,0,1,0,0,54,36.09,25,6,2,1,1,7,8,9,1,0
22613,127000,墨田区,60,3,1,0,0,1,0,0,0,0,129,30,14,4,0,1,1,6,7,8,1,0
22614,58000,中野区,88,7,1,0,0,1,0,0,0,0,350,17.2,5,0,0,0,1,6,7,7,1,0
22615,75000,杉並区,69,13,1,0,0,1,0,0,0,0,2,17.21,2,2,0,0,0,1,1,1,0,1
22616,65000,葛飾区,37,13,1,0,0,1,0,0,0,0,345,27.94,3,1,-1,1,0,3,3,4,0,0
22617,100000,江戸川区,43,6,1,0,0,1,0,0,0,0,29,25.07,11,4,1,0,1,6,7,7,1,0
22618,94000,文京区,128,9,1,0,0,1,0,0,0,0,160,26.61,7,2,0,1,1,6,7,8,1,0
22619,97000,板橋区,54,2,1,0,0,0,0,0,0,1,150,24.63,14,3,1,1,1,3,4,5,1,0
22620,125000,江戸川区,43,18,2,1,1,1,0,1,0,0,200,50.52,3,5,2,0,0,2,2,2,1,0
22621,167000,世田谷区,71,5,1,1,1,1,0,1,0,0,66,40.23,10,6,3,1,1,5,6,7,1,0
22622,71000,新宿区,368,5,1,0,0,1,0,0,0,0,334,16.4,4,0,0,1,0,4,4,5,1,0
22623,101000,江東区,62,10,1,0,0,1,0,0,0,0,0,25.8,8,4,1,1,1,4,5,6,1,0
22624,30000,葛飾区,37,10,1,0,0,0,0,0,0,1,494,17.6,3,0,0,0,0,0,0,0,0,1
22625,50000,世田谷区,71,7,1,0,0,0,0,0,0,1,387,12,2,0,0,0,0,0,0,0,0,1
22626,45000,江戸川区,43,3,1,0,0,0,0,0,0,1,66,11.07,2,0,0,0,0,2,2,2,0,1
22627,188800,品川区,98,1,1,1,1,1,0,1,0,0,32,36.28,13,6,2,0,1,7,8,8,1,0
22628,58000,葛飾区,37,12,2,0,0,1,0,0,0,0,535,28.88,5,0,0,0,1,3,4,4,1,0
22630,80500,杉並区,69,6,1,0,0,1,0,0,0,0,186,24.5,2,1,0,0,0,3,3,3,0,0
22631,110000,世田谷区,71,1,1,0,1,1,0,0,1,0,173,30,3,4,1,0,0,3,3,3,1,0
22632,65000,足立区,41,17,1,0,0,1,0,0,0,0,3,17.52,2,4,0,0,0,2,2,2,0,1
22633,95000,墨田区,60,9,1,0,0,1,0,0,0,0,131,24.34,14,4,1,1,1,6,7,8,1,0
22634,141000,中央区,610,4,1,0,0,1,0,0,0,0,66,25.56,5,2,1,0,1,5,6,6,1,0
22635,55000,北区,68,3,1,0,0,1,0,0,0,0,405,17.5,2,0,0,0,0,0,0,0,0,1
22636,88000,板橋区,54,12,1,0,0,1,0,0,0,0,141,23.62,10,6,1,0,1,7,8,8,1,0
22637,105000,中央区,610,6,1,0,0,1,0,0,0,0,113,25.41,8,5,1,0,1,3,4,4,1,0
22638,155500,世田谷区,71,20,2,1,1,1,0,1,0,0,14,61.42,3,6,3,1,0,4,4,5,0,1
22639,139000,練馬区,45,13,3,1,1,1,0,1,0,0,250,66.22,9,5,3,0,1,5,6,6,1,0
22640,116000,中野区,88,2,2,0,1,1,0,0,1,0,413,43.78,5,4,1,0,0,4,4,4,1,0
22641,74000,中野区,88,4,1,0,0,1,0,0,0,0,354,18.18,5,0,1,0,1,3,4,4,1,0
22642,82000,北区,68,7,2,0,0,1,0,0,0,0,366,35.27,4,1,0,0,0,1,1,1,1,0
22643,79000,新宿区,368,5,1,0,0,0,0,0,0,1,209,17.35,11,0,0,0,1,2,3,3,0,0
22644,185000,世田谷区,71,1,1,1,1,1,0,1,0,0,1,53.49,3,5,3,1,0,3,3,4,0,0
22645,189000,渋谷区,392,5,1,0,1,1,0,0,1,0,163,36.86,16,6,1,1,1,5,6,7,0,0
22646,115000,目黒区,116,7,1,0,0,1,0,0,0,0,282,28.6,3,4,1,1,0,4,4,5,1,0
22647,175000,北区,68,6,2,1,1,1,0,1,0,0,11,56.26,12,5,2,0,1,2,3,3,1,0
22648,88000,足立区,41,5,1,0,0,1,0,0,0,0,9,25.8,11,4,1,1,1,5,6,7,1,0
22649,52000,世田谷区,71,2,1,0,0,0,0,0,0,1,408,14.8,2,0,0,0,0,1,1,1,0,1
22650,35000,江東区,62,14,1,0,0,1,0,0,0,0,595,11,2,0,0,0,0,0,0,0,0,1
22651,123000,目黒区,116,12,2,0,1,1,0,0,1,0,505,40.99,6,4,1,1,1,6,7,8,1,0
22652,95000,練馬区,45,3,1,1,1,1,0,1,0,0,397,40,6,2,0,1,1,3,4,5,1,0
22653,103000,品川区,98,9,1,0,0,0,0,0,0,1,126,29.36,5,5,1,0,1,3,4,4,1,0
22654,58000,世田谷区,71,15,1,0,1,1,0,0,1,0,327,20.7,2,0,0,1,0,2,2,3,0,1
22655,135000,練馬区,45,10,3,1,1,1,0,1,0,0,282,64.12,5,4,2,1,1,4,5,6,1,0
22656,123500,荒川区,66,5,1,1,1,1,0,1,0,0,77,38.78,10,5,1,0,1,3,4,4,1,0
22657,99500,江東区,62,10,1,0,0,1,0,0,0,0,0,26.5,8,4,1,1,1,4,5,6,1,0
22658,55000,中野区,88,11,1,0,0,0,0,0,0,1,330,14.7,2,0,0,0,0,0,0,0,0,1
22659,70000,豊島区,169,3,1,0,0,1,0,0,0,0,209,22.35,3,1,0,0,0,2,2,2,1,0
22660,133000,世田谷区,71,10,2,0,1,1,0,0,1,0,262,42.91,3,5,1,1,0,5,5,6,0,0
22661,112000,練馬区,45,4,1,0,1,1,0,0,1,0,174,39.9,5,6,2,1,1,6,7,8,1,0
22664,73000,豊島区,169,3,2,0,0,1,0,0,0,0,545,30.12,4,3,0,0,0,1,1,1,0,0
22665,113000,大田区,56,3,1,0,1,1,0,0,1,0,60,27.04,5,5,1,1,1,5,6,7,1,0
22666,154000,千代田区,504,5,1,0,0,1,0,0,0,0,166,31.51,15,6,1,1,1,6,7,8,0,0
22667,114000,江戸川区,43,9,3,0,1,1,0,0,1,0,305,55.82,8,5,0,1,1,5,6,7,1,0
22668,180000,文京区,128,8,1,1,1,1,0,1,0,0,48,40.76,15,5,2,1,1,7,8,9,1,0
22669,117000,品川区,98,5,1,0,0,1,0,0,0,0,6,20.24,11,5,1,1,1,5,6,7,1,0
22670,132000,文京区,128,8,1,0,0,1,0,0,0,0,162,25.26,15,6,1,1,1,7,8,9,1,0
22671,70000,江戸川区,43,22,1,0,0,0,0,0,0,1,81,28.54,9,3,1,0,1,5,6,6,0,0
22672,76000,練馬区,45,8,1,0,0,1,0,0,0,0,257,25.96,4,3,1,0,1,5,6,6,1,0
22673,70000,大田区,56,12,1,0,0,0,0,0,0,1,170,19.87,2,2,0,0,0,3,3,3,0,1
22674,76500,江戸川区,43,4,1,0,0,1,0,0,0,0,0,25.72,3,5,1,1,0,4,4,5,0,1
22675,132000,港区,423,3,1,0,0,0,0,0,0,1,184,25.19,11,5,1,1,1,6,7,8,0,0
22676,105500,足立区,41,2,2,1,1,1,0,1,0,0,87,53.48,3,6,1,1,0,5,5,6,0,0
22677,62000,中野区,88,9,1,0,0,0,0,0,0,1,352,16.46,4,0,0,0,0,2,2,2,1,0
22679,127000,江東区,62,15,3,0,1,1,0,0,1,0,328,53.2,14,4,2,0,1,5,6,6,0,0
22681,178000,台東区,150,4,1,1,1,1,0,1,0,0,5,39.54,14,6,2,1,1,5,6,7,1,0
22682,117000,練馬区,45,1,1,0,0,1,0,0,0,0,2,25.48,5,5,1,0,1,5,6,6,1,0
22683,70000,葛飾区,37,10,1,0,0,1,0,0,0,0,70,24.5,2,3,1,0,0,4,4,4,0,1
22684,88000,中央区,610,3,1,0,0,0,0,0,0,1,165,23.43,5,2,0,0,1,2,3,3,1,0
22685,97000,大田区,56,4,1,0,0,1,0,0,0,0,95,33.61,4,4,1,1,0,6,6,7,1,0
22687,67000,江東区,62,4,1,0,0,0,0,0,0,1,557,16.89,4,2,0,0,0,2,2,2,0,0
22688,172000,中央区,610,3,1,0,0,0,0,0,0,1,133,40.03,14,6,1,1,1,6,7,8,1,0
22689,160000,大田区,56,3,2,1,1,1,0,1,0,0,303,53.38,3,3,2,0,0,5,5,5,1,0
22690,121000,大田区,56,10,1,1,1,1,0,1,0,0,0,40.69,2,6,2,1,0,3,3,4,0,0
22691,117000,大田区,56,15,2,1,1,1,0,1,0,0,340,47.25,4,0,1,1,1,6,7,8,1,0
22692,96000,墨田区,60,5,1,0,0,1,0,0,0,0,0,25.12,6,6,1,0,0,6,6,6,0,0
22693,98000,板橋区,54,7,1,0,0,1,0,0,0,0,4,25.8,6,5,1,1,1,6,7,8,1,0
22695,64000,荒川区,66,4,1,0,0,1,0,0,0,0,245,20.1,3,2,0,0,0,2,2,2,0,0
22696,72000,練馬区,45,10,2,0,1,1,0,0,1,0,595,34.94,2,1,0,0,0,1,1,1,0,1
22697,166000,大田区,56,6,1,1,1,1,0,1,0,0,37,40.65,9,6,2,1,1,7,8,9,1,0
22698,90000,新宿区,368,9,1,0,0,1,0,0,0,0,173,22.27,5,2,1,1,1,5,6,7,1,0
22699,75000,板橋区,54,10,2,0,1,1,0,0,1,0,379,38.88,2,1,0,0,0,2,2,2,0,1
22700,102500,江東区,62,4,1,0,0,1,0,0,0,0,77,25.63,7,4,1,1,1,3,4,5,1,0
22701,137000,練馬区,45,6,2,0,1,1,0,0,1,0,131,54.6,3,5,2,1,0,4,4,5,0,0
22702,70000,葛飾区,37,13,1,1,1,1,0,1,0,0,519,39.5,3,1,0,0,0,2,2,2,0,0
22703,110000,新宿区,368,5,1,0,0,1,0,0,0,0,82,25.5,10,5,1,1,1,6,7,8,1,0
22704,90000,中野区,88,8,1,0,0,1,0,0,0,0,14,18.59,3,2,1,0,0,4,4,4,0,1
22705,63000,世田谷区,71,9,1,0,0,0,0,0,0,1,383,18,2,0,0,0,0,3,3,3,0,1
22706,79500,渋谷区,392,5,1,0,0,1,0,0,0,0,299,20.38,5,0,0,1,1,3,4,5,0,0
